Date,Sensor 1 Rainfall (mm),Sensor 2 Rainfall (mm)
2000-02-14,0.0,0.04923848764363493
2000-02-15,0.0,0.32863725405981403
2000-02-16,0.6968061452010625,0.8408088763465641
2000-02-17,8.285611131094578,8.269354320847006
2000-02-18,4.718091447842307,4.926908221611178
2000-02-19,0.0,0.23226158917367454
2000-02-20,4.6204198469739755,4.488388094697548
2000-02-21,1.0745885979184173,1.2671944751512652
2000-02-22,0.0,0.0
2000-02-23,6.05838144420434,6.03768586268724
2000-02-24,8.154997612479754,8.183584269085536
2000-02-25,7.656400595580993,7.580244421112843
2000-02-26,0.0,0.0
2000-02-27,1.453938120743927,1.6508822903936653
2000-02-28,4.65631715701782,4.350529375947803
2000-02-29,7.877725635611796,7.665400246519958
2000-03-01,0.6041288107735503,0.7390756073956487
2000-03-02,2.0717051166809144,2.0571252248490834
2000-03-03,0.0,0.19830253040455664
2000-03-04,0.0,0.07158645562469144
2000-03-05,7.06262911197099,6.79588818016226
2000-03-06,9.781200142854114,9.79376702670963
2000-03-07,2.639949392098331,2.746858952316174
2000-03-08,8.01766448946012,8.064472421166785
2000-03-09,4.808180125238171,4.7145252905126815
2000-03-10,0.0,0.0
2000-03-11,4.80697802754207,4.694960996389919
2000-03-12,10.690182832329846,10.42514341600961
2000-03-13,2.8208698044502425,2.5283218914806955
2000-03-14,10.82321827907003,10.901222470288904
2000-03-15,0.0,0.0
2000-03-16,7.109512521876119,7.224632207366531
2000-03-17,3.4352353411908565,3.3162218437005504
2000-03-18,1.5049632476706607,1.242333530327671
2000-03-19,3.4588038826775116,3.377215155632602
2000-03-20,0.0,0.4188749944836107
2000-03-21,1.9016405608124403,1.8825184049758341
2000-03-22,4.785562857558732,4.914736191225178
2000-03-23,10.38947022370758,10.423230985692395
2000-03-24,0.40864890863176306,0.12760930139847076
2000-03-25,0.0,0.289792649204634
2000-03-26,0.4912147820773173,0.4416504201125303
2000-03-27,7.577010588510371,7.314908075566632
2000-03-28,4.643755548298422,4.5413088466097555
2000-03-29,0.35119898116480597,0.3099501621699663
2000-03-30,5.566337165566781,5.716233070267026
2000-03-31,3.485387746740202,3.349235110618146
2000-04-01,7.843224952664446,8.367294072661233
2000-04-02,0.0,0.0
2000-04-03,1.3616892670111589,1.4840882594573646
2000-04-04,1.039459234339212,0.6446646860568895
2000-04-05,0.0,0.0
2000-04-06,4.48060138532288,4.554048241187303
2000-04-07,4.305276360899446,4.081359710134922
2000-04-08,3.0255672832123044,3.3253763794206384
2000-04-09,1.8270643331242629,1.9139596633610971
2000-04-10,0.0,0.0
2000-04-11,0.8967733861732048,0.9815088864987999
2000-04-12,1.2864274173661525,1.1677645849787959
2000-04-13,0.0,0.2502759804815152
2000-04-14,2.1935714416699543,2.3966311620343896
2000-04-15,5.020254284072692,5.094932297494189
2000-04-16,12.430929506052651,12.553267915552237
2000-04-17,3.8728890641591946,3.577449822138951
2000-04-18,4.28775195361382,4.581140974962713
2000-04-19,2.6277704211691644,2.6078988569161043
2000-04-20,0.0,0.20500912988522033
2000-04-21,2.8674306227539157,3.017399067458855
2000-04-22,3.3011510497051324,3.503094003213907
2000-04-23,15.31621056242643,15.10665797237464
2000-04-24,2.0381951760943875,1.8540953076312052
2000-04-25,4.507736711668063,4.957391665432176
2000-04-26,2.8264411514737833,2.522572736775312
2000-04-27,0.0,0.0
2000-04-28,8.714114072575104,8.722762871894735
2000-04-29,6.759665163433871,6.768661108899593
2000-04-30,6.955159735215235,6.84715611978874
2000-05-01,0.0,0.12321577438385443
2000-05-02,10.013971554680495,10.194388242200596
2000-05-03,0.0,0.0
2000-05-04,5.934285469001352,5.880587497063672
2000-05-05,13.952278129049892,13.947825691126862
2000-05-06,0.0,0.0
2000-05-07,0.16851135198614042,0.0
2000-05-08,3.4982568254382063,3.5584417128397154
2000-05-09,0.48262172941900394,0.6357888721686121
2000-05-10,0.0,0.0
2000-05-11,3.3428148740301364,2.8897992376490227
2000-05-12,0.0,0.0
2000-05-13,5.367962153175908,5.549106567549494
2000-05-14,0.0,0.0
2000-05-15,10.7496720250877,10.888848829508444
2000-05-16,0.0,0.0
2000-05-17,1.389692418971622,1.3859373888366338
2000-05-18,7.067586086848348,6.9304061846915745
2000-05-19,0.0,0.0
2000-05-20,4.137299673020647,4.424148966674721
2000-05-21,9.53571377141214,9.69888157792644
2000-05-22,0.0,0.12894420590040798
2000-05-23,3.923169292661521,4.104880389101903
2000-05-24,4.299413971242117,4.399956945702617
2000-05-25,6.9091143588865505,7.097940610042597
2000-05-26,0.0,0.0
2000-05-27,0.0,0.27553737745580914
2000-05-28,5.609707828084488,5.867394039991955
2000-05-29,4.484923366165931,4.561019759669518
2000-05-30,4.252464251729383,4.194865342152373
2000-05-31,4.732241047484879,4.487535203754931
2000-06-01,0.0,0.04573155484083886
2000-06-02,4.161268485805018,4.498251521738631
2000-06-03,4.465362366493406,4.233194931823206
2000-06-04,0.0,0.20361502970512124
2000-06-05,12.328872555723782,12.234584780942471
2000-06-06,5.369164604558938,5.291945047595882
2000-06-07,0.0,0.0
2000-06-08,6.282768043169149,6.132269457855755
2000-06-09,0.0,0.12935641711222934
2000-06-10,6.93542301871226,7.089648532463614
2000-06-11,8.792977895037021,8.840149511252342
2000-06-12,0.0,0.0
2000-06-13,7.816880646221609,7.596169205775161
2000-06-14,5.063904634682491,5.076256328044536
2000-06-15,7.11030079997245,7.037309939129126
2000-06-16,12.483964913269737,12.526201197757224
2000-06-17,1.7730594199856475,1.7088118800215812
2000-06-18,0.0,0.0
2000-06-19,0.0,0.03179213722249261
2000-06-20,0.0,0.07043849292874448
2000-06-21,2.6144914529294794,2.8592757109490265
2000-06-22,4.705759874083218,4.63836220726828
2000-06-23,4.383453996650095,4.49255290006055
2000-06-24,7.135916245180119,7.496640656986534
2000-06-25,3.065009459389535,3.1794247242350475
2000-06-26,10.267670385786584,10.50052058449958
2000-06-27,1.6767158338102197,1.552590365956475
2000-06-28,16.600845832948096,16.456774704878427
2000-06-29,6.128336738825031,6.096461913148044
2000-06-30,0.0,0.0
2000-07-01,0.0,0.21416490342318895
2000-07-02,5.412362076215927,5.266425286379656
2000-07-03,1.8826860733707458,1.8649604913312285
2000-07-04,6.57000247046046,6.784967519863102
2000-07-05,5.366188122867724,5.409296839547459
2000-07-06,2.635855436715636,2.6336920426547197
2000-07-07,0.0,0.04769952429338617
2000-07-08,0.0,0.0
2000-07-09,0.7674252396648946,0.5386746168165025
2000-07-10,7.281993971617362,6.96435122129064
2000-07-11,4.07046872065102,4.111805078124941
2000-07-12,0.0,0.18377094996860333
2000-07-13,3.86590462925591,4.019021926176684
2000-07-14,4.926586898644184,5.155312497157148
2000-07-15,0.0,0.29084444381077496
2000-07-16,3.7686255297276396,3.7975550066252723
2000-07-17,3.2910435922299994,3.27812204867529
2000-07-18,0.0,0.2951929389684919
2000-07-19,4.788936801741416,4.648733762405999
2000-07-20,5.803922631841172,5.568216107764522
2000-07-21,8.415256215876385,8.347480325362564
2000-07-22,8.269010260174515,8.177861598307672
2000-07-23,0.0,0.009665349164204189
2000-07-24,0.0,0.0
2000-07-25,5.575176336043299,5.649122964995965
2000-07-26,5.568929754561044,5.455107346482947
2000-07-27,5.575238431530239,5.820879196801413
2000-07-28,265.71994867406426,265.4810355733763
2000-07-29,5.854452553465835,5.826557990255415
2000-07-30,8.677828200902994,8.610845342587492
2000-07-31,7.770008817466012,7.8161868020001055
2000-08-01,6.25695625652899,6.442297153094331
2000-08-02,1.4236537767982722,1.4768959580760608
2000-08-03,6.794846102466336,6.7691278627960925
2000-08-04,0.0,0.13825100755305883
2000-08-05,1.8159069662999556,1.984511920183186
2000-08-06,0.5731822608544828,0.6270222201953514
2000-08-07,3.409370696931613,3.486889062392912
2000-08-08,14.573292833367542,14.702619942626665
2000-08-09,0.0,0.0
2000-08-10,6.431300951872568,6.361139909581277
2000-08-11,0.0,0.0752467862417327
2000-08-12,0.6403406710528323,0.5820191742979574
2000-08-13,8.444752984836832,8.387123606909194
2000-08-14,3.3214000954773137,3.3963804040373007
2000-08-15,0.0,0.07952899480308612
2000-08-16,0.0,0.09341187091417727
2000-08-17,6.397988744673379,6.239544052329317
2000-08-18,0.0,0.0
2000-08-19,4.082292947909874,4.243170304380376
2000-08-20,3.227859199519069,3.079376098021369
2000-08-21,0.0,0.0
2000-08-22,13.719720446626628,13.539370141544223
2000-08-23,6.1695951115900565,6.399801139857164
2000-08-24,0.0,0.04240536241729265
2000-08-25,3.9322715738471383,4.000776253524045
2000-08-26,0.0,0.13791023664549373
2000-08-27,7.2621666739811195,7.25369256789801
2000-08-28,0.0,0.2025376925331417
2000-08-29,2.426317792665505,2.1869571614695933
2000-08-30,5.524936394902285,5.307814993751484
2000-08-31,7.328775970850607,7.100622077717399
2000-09-01,0.0,0.08433369951406668
2000-09-02,1.327493820795258,1.428777360034996
2000-09-03,0.6252734441952191,0.5307570368525185
2000-09-04,0.0,0.0
2000-09-05,11.827271201405484,12.08088532156453
2000-09-06,5.024908554804778,4.886021315614159
2000-09-07,0.0,0.059086558250657145
2000-09-08,7.58930973527388,7.452166561069906
2000-09-09,13.610780985063165,13.829975850051198
2000-09-10,8.162326302755734,8.288011539610267
2000-09-11,0.0,0.0
2000-09-12,0.5788296356687432,0.5266694297391541
2000-09-13,9.334555745933114,8.91875438772053
2000-09-14,0.0,0.180091116202166
2000-09-15,5.219097140731142,5.628558930915429
2000-09-16,6.873170267146683,6.437082043146574
2000-09-17,0.0,0.0
2000-09-18,2.7023732196909998,2.7358372364049703
2000-09-19,0.0,0.0
2000-09-20,0.0,0.0
2000-09-21,1.7371592430341984,1.3896352395839717
2000-09-22,0.0,0.06468936599502575
2000-09-23,11.162056519658176,11.339559290047571
2000-09-24,0.0,0.5693970897508464
2000-09-25,0.7997775665150813,1.0612351509424456
2000-09-26,3.6537028864304566,3.393959688042209
2000-09-27,10.206366445330577,10.203988163098224
2000-09-28,0.0,0.11841554428974309
2000-09-29,8.815818760774798,8.678166471270139
2000-09-30,3.051165305097935,3.207167705406513
2000-10-01,0.0,0.14067555798738693
2000-10-02,5.310517371316354,5.55798931446352
2000-10-03,3.99529847786735,4.155747028520854
2000-10-04,0.0,0.05702873002155179
2000-10-05,3.3490104249500945,3.2214240755483172
2000-10-06,1.0734320156912003,0.8148162967925688
2000-10-07,3.56758672625624,3.61138995388703
2000-10-08,6.310653372605231,6.229886554263161
2000-10-09,10.930084080726761,10.868644633192133
2000-10-10,0.0,0.22435809814387364
2000-10-11,13.665166873281333,13.938951676042505
2000-10-12,0.0,0.0
2000-10-13,2.241074524822084,2.198988403639046
2000-10-14,5.941586032422881,5.8549449983635675
2000-10-15,4.404959338675163,4.467941067075698
2000-10-16,0.0,0.0
2000-10-17,1.9593887482136234,1.6672211512050672
2000-10-18,0.5349953267058345,0.5114963400981534
2000-10-19,0.05317621527894123,0.21039925614000435
2000-10-20,7.248010485105125,7.263068632595839
2000-10-21,4.785077429825237,4.919378844436777
2000-10-22,0.0,0.039461675537397295
2000-10-23,7.497999377166254,7.753257291915077
2000-10-24,4.5364976043830465,4.833675114149482
2000-10-25,7.064310594194801,6.912218016761702
2000-10-26,6.148144209618061,6.324873277575572
2000-10-27,0.0,0.10162390969341094
2000-10-28,0.1990947990151516,0.7000284280318458
2000-10-29,6.736468025616309,6.576901021813486
2000-10-30,6.051851327167324,6.0285042209609605
2000-10-31,2.8954920301792595,2.689037303516086
2000-11-01,3.58663691654391,3.3920496701235097
2000-11-02,9.388324478942124,9.465437283271145
2000-11-03,0.04214305582085032,0.08325173992867252
2000-11-04,5.7354869058501885,5.843777124631824
2000-11-05,1.98903673783053,2.0929874833203432
2000-11-06,1.9115939838638982,1.864466233299016
2000-11-07,8.493884259935951,8.445376446196319
2000-11-08,7.127081744940149,6.932921998445766
2000-11-09,7.067548180003192,6.927317319146273
2000-11-10,9.527394035771646,9.516033680460058
2000-11-11,3.105019208163795,3.1444251365322113
2000-11-12,6.409764856474819,6.551922434792536
2000-11-13,1.4486662170327198,1.5704383489911544
2000-11-14,4.620831762442211,4.9322471155553576
2000-11-15,2.349284728161577,2.1547471096620634
2000-11-16,3.484979824963591,3.4384627428347767
2000-11-17,5.975785127184568,5.798724215945014
2000-11-18,0.0,0.2554574138724141
2000-11-19,13.461936378427302,13.361441600788018
2000-11-20,0.0,0.23100549048892727
2000-11-21,0.0,0.29055722674521184
2000-11-22,8.79055436750034,8.873241760192496
2000-11-23,6.958313469814679,7.016925235359685
2000-11-24,6.120599085260776,6.128328114357692
2000-11-25,6.141727546321399,6.0783063390881145
2000-11-26,2.9387661357654267,2.8512891829998135
2000-11-27,0.0,0.0
2000-11-28,3.379022790968632,3.743898469064452
2000-11-29,0.0,0.0
2000-11-30,7.875598667088756,7.916520511843954
2000-12-01,2.264713092489307,2.406974285326787
2000-12-02,0.0,0.0
2000-12-03,1.393070791735033,1.4762872659833486
2000-12-04,5.064657271378122,4.763736908841434
2000-12-05,0.18137723598012534,0.4463858652431613
2000-12-06,0.0,0.22622974228821807
2000-12-07,4.218436057459561,4.198750877584831
2000-12-08,4.224832855543614,4.0488656824826
2000-12-09,0.4652841231443512,0.6238637526617327
2000-12-10,0.6448084719083862,0.41518457864797365
2000-12-11,4.160249686788181,3.959324873606261
2000-12-12,0.0,0.0
2000-12-13,0.0,0.3036083133976031
2000-12-14,0.0,0.12811637118706382
2000-12-15,1.9327642414407638,1.8033652074429067
2000-12-16,4.554537827990023,4.218118239686922
2000-12-17,10.37678108474776,10.385085167474124
2000-12-18,7.288298116010097,7.338582473190416
2000-12-19,2.2003073501828645,2.185751333865104
2000-12-20,2.904918960486556,3.266197296532891
2000-12-21,0.0,0.0
2000-12-22,2.9074343200380506,2.451010245202897
2000-12-23,1.5567068053993105,1.4752788937640329
2000-12-24,4.613592801690447,4.704521717399933
2000-12-25,0.0,0.07737946175039453
2000-12-26,5.5967325712058615,5.5613969139588555
2000-12-27,10.66369456501289,10.595250927798325
2000-12-28,2.456199257715712,2.056274680756065
2000-12-29,5.008558610494707,5.025712761739014
2000-12-30,6.450719958555562,6.38299540333977
2000-12-31,0.9938976405708186,1.0437476169795106
2001-01-01,4.120462409052084,4.218720263856142
2001-01-02,3.062962003908974,3.3111756783179023
2001-01-03,3.4883804927441586,3.297267472481385
2001-01-04,0.0,0.0
2001-01-05,3.1225508712947136,3.0077575250698336
2001-01-06,5.489991456227248,5.342872807215986
2001-01-07,10.255718038975209,10.090636124031953
2001-01-08,7.796354130426034,8.085335418599685
2001-01-09,13.765912287557782,13.79559546186544
2001-01-10,0.0,0.39447869252561635
2001-01-11,7.361603183603391,7.360989098998438
2001-01-12,3.916710028691759,3.6823347388785668
2001-01-13,13.949014666088361,13.787379749248807
2001-01-14,0.0,0.20489106940879165
2001-01-15,0.0,0.0
2001-01-16,0.0030367727798892297,0.11461210163266496
2001-01-17,0.0,0.0
2001-01-18,0.37122489159619476,0.1852597770632426
2001-01-19,0.0,0.27730394642964484
2001-01-20,3.7519689323810383,3.6342557251170344
2001-01-21,4.708779878885797,4.543265673965723
2001-01-22,12.380854196079431,12.365075580168867
2001-01-23,7.752119190930252,7.650471652361879
2001-01-24,0.11548172168798454,0.5584789018079582
2001-01-25,0.0,0.21207145867511593
2001-01-26,5.459595857532529,5.3414573730414965
2001-01-27,0.0,0.0
2001-01-28,12.157293829271769,11.753404174258222
2001-01-29,8.897200603606436,8.924681333824724
2001-01-30,0.654121739476476,0.5047098708887146
2001-01-31,0.0,0.017602276431986714
2001-02-01,9.769361870827066,9.376107051846219
2001-02-02,2.4273007737369108,2.4219495065391223
2001-02-03,9.189081559867308,9.528815821114007
2001-02-04,0.0,0.01082823224646537
2001-02-05,0.0031248852311356323,0.0
2001-02-06,3.0262184985909157,3.022125153608951
2001-02-07,3.23490296882371,3.222053221586493
2001-02-08,0.7496726426037819,1.18803927075504
2001-02-09,6.114249661737494,6.047681275893357
2001-02-10,0.0,0.0
2001-02-11,2.2881025748935326,2.29239420973902
2001-02-12,3.601478158559494,3.640584806127354
2001-02-13,5.572194170293745,5.684653363564576
2001-02-14,6.558074390444448,6.709226760490725
2001-02-15,0.0,0.39110521710195917
2001-02-16,0.0,0.0
2001-02-17,9.388384109492545,9.251074160656907
2001-02-18,4.661570059897958,4.290742764467028
2001-02-19,0.0,0.13233075334314467
2001-02-20,10.755759877612615,10.578297004524787
2001-02-21,3.5783731714642935,3.7567260274472174
2001-02-22,8.896485920319133,8.798158937601965
2001-02-23,3.3375924070505447,3.6827840014026183
2001-02-24,13.303739624409936,13.017038246613922
2001-02-25,11.776704212216021,11.98128931288656
2001-02-26,1.7551792576046326,1.9359477701671899
2001-02-27,7.857854754771777,7.963170042464621
2001-02-28,6.226879747925738,6.00342700812823
2001-03-01,9.843157787661744,9.949387951723454
2001-03-02,0.0,0.025374948159341045
2001-03-03,6.4302572999921965,6.064206057909663
2001-03-04,8.29212243424794,8.603777032194872
2001-03-05,0.0,0.0
2001-03-06,0.0,0.2962435392048771
2001-03-07,0.0,0.0
2001-03-08,1.6529658277772117,1.8494310404369594
2001-03-09,6.5877112789798105,6.415806256631754
2001-03-10,10.51178526048014,10.554672251345837
2001-03-11,3.370473902098876,3.3992623007244114
2001-03-12,11.14307772785646,11.078357522377933
2001-03-13,0.0,0.0
2001-03-14,0.0,0.0
2001-03-15,2.722261505516906,2.553109623818189
2001-03-16,4.920327244696536,5.0604290674116825
2001-03-17,2.8365262595295344,2.5574803497515015
2001-03-18,0.0,0.0
2001-03-19,2.554399802436058,2.2674272407631166
2001-03-20,0.0,0.041777623262111256
2001-03-21,6.348362744150192,6.1696814271315406
2001-03-22,4.832991230484241,5.077059825924269
2001-03-23,0.0,0.14692394142385487
2001-03-24,0.4306654133165323,0.47069022610672484
2001-03-25,0.0,0.06078993331517059
2001-03-26,2.6866045136341405,2.5340148991042
2001-03-27,7.775711602506191,7.623173077307242
2001-03-28,0.0,0.14220530931640268
2001-03-29,5.520232577589222,5.70291098231663
2001-03-30,0.34871190813779607,0.4891643825205053
2001-03-31,0.0,0.0
2001-04-01,2.4648482002272107,2.386583784723154
2001-04-02,0.0,0.0
2001-04-03,0.2317534732640898,0.3854042407156668
2001-04-04,0.0,0.0
2001-04-05,12.823625664581947,12.382778403610539
2001-04-06,3.176317759858643,2.7753458853684743
2001-04-07,0.0,0.0
2001-04-08,4.06989955367111,4.341327733970739
2001-04-09,2.438359751545852,2.5957208242599066
2001-04-10,1.895152002333887,1.6554326819972762
2001-04-11,6.070833500217126,6.0496469188796365
2001-04-12,6.787538550236525,7.0806966250061985
2001-04-13,0.34749426194736266,0.44753398612984735
2001-04-14,0.12090879677659994,0.543784050370761
2001-04-15,1.62474151424178,1.6018882874232163
2001-04-16,0.0,0.0
2001-04-17,0.0,0.0
2001-04-18,9.834371337222622,9.839100268382511
2001-04-19,11.224838567506419,11.412051445823812
2001-04-20,1.7548198022181083,1.7746448088719662
2001-04-21,5.882784815278832,5.811145815350229
2001-04-22,4.55625077271768,4.807554859781123
2001-04-23,18.39440404227619,18.50018246150279
2001-04-24,8.597874557172883,8.575187257848901
2001-04-25,2.360412042596167,2.2070937879071497
2001-04-26,0.0,0.0
2001-04-27,0.0,0.09454944455138115
2001-04-28,4.017318179336115,3.861248404113097
2001-04-29,0.0,0.0
2001-04-30,0.0,0.0
2001-05-01,0.0,0.0
2001-05-02,0.0,0.27265803303315544
2001-05-03,11.435708175362823,11.20370070139032
2001-05-04,7.408198784747253,7.453548404133822
2001-05-05,2.960136793416913,2.9046224987554665
2001-05-06,10.399720694450131,10.354132537265587
2001-05-07,3.3868415382380914,3.694714798814943
2001-05-08,0.0,0.01624242746507353
2001-05-09,10.615620386348287,10.43290940400513
2001-05-10,5.694550218423293,5.872299562732414
2001-05-11,0.0,0.16304813666137255
2001-05-12,2.048306609581959,1.8480723871976361
2001-05-13,0.0,0.0
2001-05-14,0.0,0.08210394494141407
2001-05-15,7.630887737658207,7.624293953909882
2001-05-16,12.547083202350652,12.452966661408867
2001-05-17,0.0,0.21125970159767396
2001-05-18,5.814846183452854,5.696390044245702
2001-05-19,0.0,0.08431258050067751
2001-05-20,0.5643730811765189,0.7993019547666764
2001-05-21,0.038030378805654186,0.0
2001-05-22,0.0,0.0
2001-05-23,3.242608139724135,3.1619945830451655
2001-05-24,0.0,0.037856748315087646
2001-05-25,4.3522841288991945,4.552885317451756
2001-05-26,2.7488094527543154,2.644577314707136
2001-05-27,1.8052597656679512,2.149878454960594
2001-05-28,0.0,0.0
2001-05-29,0.1161433471583363,0.14897208006780058
2001-05-30,6.77695612912878,6.729123522386939
2001-05-31,5.504585938121904,5.7740041167499
2001-06-01,0.0,0.0
2001-06-02,3.4966615271461294,3.5817884787733143
2001-06-03,6.756935616858945,6.708089290480003
2001-06-04,0.0,0.30582818993719807
2001-06-05,5.716800961899676,5.55108922565516
2001-06-06,0.0,0.0830636524988874
2001-06-07,5.852993342965797,5.685355034878227
2001-06-08,0.0,0.03761243548456983
2001-06-09,0.0,0.0
2001-06-10,0.0,0.0
2001-06-11,3.24042473330691,2.84293767235278
2001-06-12,4.298612508607409,4.381529321479029
2001-06-13,0.0,0.0
2001-06-14,6.19296229388687,5.969626370876492
2001-06-15,0.0,0.0
2001-06-16,2.669601006763417,2.4583911350836196
2001-06-17,0.0,0.1000959532658372
2001-06-18,0.0,0.09023465769728183
2001-06-19,3.23699335658207,3.3697355486903158
2001-06-20,0.0,0.0
2001-06-21,1.0772222788508732,1.120178603965418
2001-06-22,8.031464046072202,7.9083873394713775
2001-06-23,0.11554065238425626,0.3064865900519194
2001-06-24,7.178460560325709,7.26366335129457
2001-06-25,0.0,0.0
2001-06-26,5.649020889576414,5.857135996640061
2001-06-27,10.207843103289502,10.309311971417767
2001-06-28,0.0,0.0
2001-06-29,0.0,0.0
2001-06-30,5.8853606359027,5.615823471797376
2001-07-01,1.9847730697850365,2.314609413090364
2001-07-02,4.855729366856544,4.652636841649258
2001-07-03,0.0,0.37522804153636424
2001-07-04,3.4329489373644995,3.219485220753621
2001-07-05,2.2216138230396028,1.9868408119841339
2001-07-06,8.838910308299036,9.014900804511688
2001-07-07,4.272104216506065,4.4572088786865525
2001-07-08,4.688013310376011,4.799178345102734
2001-07-09,0.9406151693876631,1.075837228145992
2001-07-10,0.5619688796375323,0.4016445245658656
2001-07-11,0.8372090609018954,1.0038096999980253
2001-07-12,4.972260711891484,5.0202600462352045
2001-07-13,0.8950775958986852,0.8220225179819066
2001-07-14,4.448874284482065,4.467798264039018
2001-07-15,13.377003993227191,13.589133156857047
2001-07-16,7.355623517158461,7.433993637750024
2001-07-17,1.3698823391607944,0.938321920620725
2001-07-18,9.006069610819724,9.184315185078098
2001-07-19,0.959623134892243,1.1225508775847528
2001-07-20,0.0,0.0
2001-07-21,0.0,0.023349658643824607
2001-07-22,0.0,0.022547950231866412
2001-07-23,1.2424325797934568,0.8465406645981031
2001-07-24,3.0920918959477586,3.011757834128937
2001-07-25,11.382186561376413,11.309591145787032
2001-07-26,4.634636868820813,4.602891495050154
2001-07-27,1.9044973559556788,1.79932780318215
2001-07-28,7.1470279059174455,7.279596259762122
2001-07-29,0.0,0.0
2001-07-30,4.17807279054283,4.36008822374754
2001-07-31,6.854325969434834,6.977474386114254
2001-08-01,0.0,0.2720836775603183
2001-08-02,8.718770216034645,9.065530022862056
2001-08-03,4.692482037472071,5.040572401755183
2001-08-04,0.9235604304959937,0.6864368376223879
2001-08-05,6.163909330531424,6.232746497650449
2001-08-06,14.353464289021979,14.209907037759297
2001-08-07,3.909331275292476,4.565391193230299
2001-08-08,4.241102931501681,4.363917203298639
2001-08-09,0.7031955022987795,0.9864579002375382
2001-08-10,0.0,0.08707390069969775
2001-08-11,7.151679082721228,6.6245904655806
2001-08-12,0.0,0.0
2001-08-13,3.3578311860969623,3.220714597959701
2001-08-14,0.6117127661744166,0.5336857106616913
2001-08-15,5.39489912873196,5.466812788782645
2001-08-16,4.668310526434742,4.7685770713176145
2001-08-17,8.187699721289498,7.66223243334618
2001-08-18,0.4499180057262643,0.4025340928910517
2001-08-19,1.6506253235331436,1.5534500992560119
2001-08-20,0.0,0.27620766474049824
2001-08-21,0.7785336996194432,0.8969826204355296
2001-08-22,4.88650246522426,4.8498869607435
2001-08-23,6.784943083226759,6.829679247999295
2001-08-24,0.0,0.0
2001-08-25,7.348029600528301,7.480300009494663
2001-08-26,9.778189294024754,9.6990815099062
2001-08-27,5.067174516118504,4.9056987615661525
2001-08-28,12.38397906279033,12.64682543075758
2001-08-29,0.0,0.0547161645355186
2001-08-30,0.0,0.0
2001-08-31,0.0,0.0
2001-09-01,10.480221557445915,10.553402825374015
2001-09-02,6.271828281770289,6.329462541065081
2001-09-03,2.7220766454477245,2.7279616557326136
2001-09-04,4.399843131599101,4.1591718538799105
2001-09-05,0.0,0.0
2001-09-06,15.228759898084132,15.07909710245088
2001-09-07,3.6461059098761375,3.6068766237255905
2001-09-08,3.5469739730244645,3.5387117604028964
2001-09-09,6.6288331194934615,6.596838914346486
2001-09-10,5.405046158683566,5.38219716646947
2001-09-11,4.119420121395657,4.495669240979871
2001-09-12,0.0,0.16985001731863425
2001-09-13,5.357341785679979,5.594985136989626
2001-09-14,12.410122482375169,12.502975280687965
2001-09-15,9.727100230774889,9.741580765238139
2001-09-16,10.965933133196986,11.047924781119828
2001-09-17,0.4439216178440737,0.4890856523671617
2001-09-18,0.0,0.16159564172231058
2001-09-19,2.3710653995017594,2.1760373061720726
2001-09-20,3.278624561443473,3.423573980366758
2001-09-21,8.470957592354743,8.504369326110204
2001-09-22,0.0,0.0
2001-09-23,10.647751597303069,10.664895934629287
2001-09-24,2.2099605071050528,1.9487169469272159
2001-09-25,0.8655946502628998,0.7585951155856898
